228,197
2,2
15,15
77,56
27,27
15,15
2,2
358,109
327,140
281,148
102,44
64,50
455,121
252,133
14,14
314,103
26,26
306,65
200,89
131,58
139,96
195,77
384,132
623,194
485,148
104,47
132,80
50,50
453,179
33,33
28,31
6,6
342,137
49,38
9,9
401,117
37,37
324,112
35,21
264,118
469,71
35,35
23,23
16,16
11,11
210,78
53,29
348,130
333,196
13,13
11,11
31,31
248,124
46,46
250,98
30,30
362,108
2,2
121,56
27,27
167,127
49,38
14,14
101,53
14,14
45,38
350,94
190,101
38,33
40,40
870,162
351,87
35,26
146,94
28,28
245,101
29,29
32,39
28,28
92,61
2,2
57,57
17,17
95,40
26,26
23,23
27,27
15,15
17,17
27,47
98,34
680,138
14,14
119,74
102,86
137,56
36,22
42,42
25,20
29,29
355,81
208,77
116,142
206,108
163,88
20,22
61,40
2,2
19,19
26,26
107,66
153,53
31,31
388,116
112,62
224,105
220,61
36,36
658,154
89,62
32,32
100,34
11,11
344,155
140,80
24,24
425,143
14,14
20,22
25,25
380,157
20,20
262,58
277,67
163,76
26,26
212,65
215,96
149,60
12,12
47,36
16,9
515,231
3,3
25,25
25,25
83,58
558,118
140,64
39,39
48,48
17,17
8,8
35,35
70,59
21,17
108,80
481,86
188,89
149,70
17,17
61,40
40,21
2,2
24,24
237,38
66,45
329,120
120,71
176,88
30,30
138,62
40,40
227,127
3,3
116,78
22,22
2,2
31,31
34,34
274,55
323,69
25,25
32,32
16,16
94,43
415,125
67,46
169,55
81,50
204,116
356,82
21,17
49,47
37,35
10,10
37,37
21,21
303,114
82,57
28,28
35,35
21,17
73,44
117,52
14,14
434,208
16,16
176,62
26,26
18,11
17,17
129,61
102,47
40,55
162,84
19,19
16,16
105,48
67,65
45,38
24,24
23,23
167,77
265,55
23,23
336,138
35,45
14,14
201,80
120,55
2,2
14,14
96,67
36,36
21,21
42,43
14,14
24,24
38,38
149,73
122,79
254,103
8,8
53,25
196,74
194,72
142,126
3,3
60,49
27,28
53,42
7,7
364,121
2,2
58,43
145,78
372,134
19,19
21,21
65,54
21,21
420,179
177,72
172,81
11,11
529,175
180,68
71,49
382,159
367,114
40,40
68,39
36,25
83,64
7,7
13,13
16,16
23,23
141,92
57,78
252,73
98,77
24,24
401,94
18,18
44,33
200,121
41,36
120,67
193,106
201,102
35,35
16,16
162,69
13,13
149,162
41,41
124,133
17,17
123,46
66,53
6,6
66,33
97,65
252,42
296,75
114,73
377,143
22,22
80,76
28,26
105,74
27,30
230,90
7,7
36,36
6,6
245,84
14,14
292,86
25,22
39,39
238,87
33,22
430,88
53,42
12,12
19,19
13,13
30,40
24,24
157,30
79,24
91,90
56,52
20,30
35,35
19,19
25,25
445,116
11,12
25,26
22,22
20,20
46,47
2,2
49,49
39,39
472,75
35,35
275,105
379,121
36,25
13,13
14,14
14,14
475,139
201,72
161,92
83,62
26,24
44,33
62,41
227,163
16,16
111,70
18,18
56,36
11,12
233,87
15,15
72,73
2,2
25,23
27,27
431,114
179,58
69,175
35,35
178,95
40,35
24,21
16,16
88,67
61,40
174,102
201,111
31,31
19,19
129,63
16,16
82,58
216,99
18,18
48,32
459,73
166,170
95,40
244,45
191,71
29,29
263,151
267,58
36,29
7,7
33,33
286,123
335,100
3,3
125,94
31,31
104,44
26,26
728,110
120,71
318,64
63,52
70,109
35,35
42,42
49,49
107,60
238,74
11,11
216,83
106,51
8,8
214,96
40,40
202,96
119,44
42,45
34,34
25,22
379,131
96,45
2,2
238,95
28,24
21,21
2,2
23,26
34,29
78,54
27,27
155,80
329,120
126,39
107,42
406,123
40,40
36,36
320,74
37,37
17,10
23,23
14,9
512,96
44,42
125,72
457,114
15,15
35,35
353,139
18,18
11,8
49,23
75,40
27,25
242,77
14,14
13,13
176,87
167,36
11,24
42,42
23,23
29,29
13,13
45,30
277,128
486,156
370,86
40,35
240,41
27,27
173,75
41,22
150,71
67,51
795,160
20,20
218,96
411,148
505,112
182,73
46,31
285,66
307,137
12,12
7,7
28,28
34,29
38,38
43,32
57,43
23,23
2,2
189,88
39,39
50,24
28,28
83,63
2,2
70,49
7,7
91,60
83,66
31,59
225,44
117,60
112,47
223,98
2,2
27,27
2,2
26,26
132,57
13,13
408,90
444,134
51,40
33,33
142,89
21,21
131,79
56,41
28,31
147,45
299,66
310,124
3,3
117,53
119,54
25,25
142,87
2,2
25,26
7,7
115,56
38,38
47,36
19,19
296,67
2,2
32,21
43,28
70,49
22,22
53,41
71,62
255,112
85,61
114,61
452,117
556,183
316,106
25,25
158,88
64,62
13,13
77,70
265,63
16,9
25,25
21,21
660,105
41,41
243,93
57,46
194,47
33,33
169,65
25,22
158,62
897,170
383,97
189,74
303,137
84,49
607,138
14,14
2,2
182,131
651,146
56,41
131,86
196,87
367,111
24,24
11,12
138,71
21,21
25,25
222,137
36,26
154,87
49,53
11,11
25,25
88,33
29,29
56,56
300,70
30,30
238,74
31,31
53,53
29,29
201,166
47,47
75,44
22,22
791,185
57,50
43,60
15,15
201,102
14,14
259,180
36,36
20,20
351,114
32,32
28,28
51,51
121,98
125,81
714,169
18,18
16,16
22,22
40,29
8,8
69,45
2,2
21,17
3,3
83,55
699,201
774,170
19,19
99,64
119,63
23,23
51,51
35,35
39,39
9,9
20,20
320,87
20,20
11,11
15,13
464,112
20,20
289,69
98,43
60,27
851,209
11,8
14,14
285,142
40,40
164,96
44,33
351,65
13,13
112,63
236,109
45,45
21,21
19,19
388,129
388,81
138,79
13,13
459,171
182,85
106,78
64,43
87,58
149,97
123,147
58,48
122,55
51,40
438,266
28,28
35,35
182,103
101,42
12,12
268,59
74,59
149,64
81,46
299,148
153,84
49,62
17,12
81,74
30,30
157,78
328,105
18,18
23,23
46,53
17,17
33,33
42,31
34,34
383,75
2,2
68,54
3,3
423,112
